schedule_id,employee_id,employee_name,role,date,start_time,end_time,break_minutes,hours_worked,is_night_shift,is_compliant,violation_type,generated_by_ai,pharmacy_id,week_number,year
3dbdb89b-6da0-4b82-a967-b14c37b17462,EMP29927,Alain Maillard,employé_rayon,2024-01-31,12:00,18:00,30,6,False,True,,True,PHARM6945,4,2024
70d817e6-b156-4db5-9eb0-446628f40b96,EMP29927,Alain Maillard,employé_rayon,2024-02-01,11:00,15:00,0,4,False,True,,False,PHARM6945,4,2024
308e937f-009e-4c9d-8cf9-6db0e4beaabb,EMP29927,Alain Maillard,employé_rayon,2024-02-02,09:00,17:00,30,8,False,True,,False,PHARM6945,4,2024
e6f92cd4-1e6b-4312-8edd-487f6326f0ed,EMP91623,Joseph Andre,pharmacien_titulaire,2024-01-29,09:00,13:00,0,4,False,False,exceeds_daily_max,False,PHARM6945,4,2024
1d650928-e715-4708-b7ee-4fceb5f30e98,EMP91623,Joseph Andre,pharmacien_titulaire,2024-01-31,22:00,06:00,30,8,True,False,exceeds_daily_max,True,PHARM6945,4,2024
ab14ba82-4b78-41b3-bf76-d1faad73e7f2,EMP91623,Joseph Andre,pharmacien_titulaire,2024-02-01,22:00,06:00,30,8,True,False,insufficient_rest,False,PHARM6945,4,2024
61746d0a-b98e-443d-a15e-af237e03e00c,EMP91623,Joseph Andre,pharmacien_titulaire,2024-02-02,08:00,17:00,30,9,False,False,night_shift_too_long,True,PHARM6945,4,2024
0526a136-7da5-473d-89db-d640fa7a6197,EMP62099,Valérie Roux,pharmacien_titulaire,2024-01-30,11:00,19:00,30,8,False,False,no_break,False,PHARM6945,4,2024
42751005-ba7e-4c27-bfdc-fb2618da1767,EMP62099,Valérie Roux,pharmacien_titulaire,2024-01-31,08:00,12:00,0,4,False,False,no_break,False,PHARM6945,4,2024
cbb438dc-cd7b-46a1-99d1-63a88e3e685d,EMP62099,Valérie Roux,pharmacien_titulaire,2024-02-01,22:00,06:00,30,8,True,False,no_break,True,PHARM6945,4,2024
e9e0e676-50f9-44df-be58-3c889b4a8964,EMP71293,Philippe Bernard,pharmacien_adjoint,2024-01-29,22:00,06:00,30,8,True,True,,False,PHARM6945,4,2024
b4978ffa-5229-4380-91aa-8b00531a3b8a,EMP71293,Philippe Bernard,pharmacien_adjoint,2024-01-30,08:00,16:00,30,8,False,True,,False,PHARM6945,4,2024
a2c1ff84-4202-49e8-88e5-3233224c3ee5,EMP71293,Philippe Bernard,pharmacien_adjoint,2024-01-31,08:00,12:00,0,4,False,True,,True,PHARM6945,4,2024
13a5ab6a-7d5b-454a-9863-d4a01b13a1a3,EMP71293,Philippe Bernard,pharmacien_adjoint,2024-02-01,08:00,16:00,30,8,False,True,,True,PHARM6945,4,2024
951c6150-7108-4435-affe-35ebcde76684,EMP26857,Pierre Renaud,pharmacien_titulaire,2024-01-29,09:00,17:00,30,8,False,True,,True,PHARM6945,4,2024
b7fcc465-eebf-45a2-8a5a-4497c392fb78,EMP26857,Pierre Renaud,pharmacien_titulaire,2024-01-30,11:00,15:00,0,4,False,True,,True,PHARM6945,4,2024
243f43d6-0490-4049-8292-0ebe56faa854,EMP26857,Pierre Renaud,pharmacien_titulaire,2024-01-31,11:00,15:00,0,4,False,True,,True,PHARM6945,4,2024
ab86fbda-33a4-4125-836b-7e0771ad1e2b,EMP26857,Pierre Renaud,pharmacien_titulaire,2024-02-01,12:00,18:00,30,6,False,True,,False,PHARM6945,4,2024
48cf7127-c597-4cfb-b852-c87d604f6f3d,EMP26857,Pierre Renaud,pharmacien_titulaire,2024-02-02,09:00,15:00,30,6,False,True,,True,PHARM6945,4,2024
efad7a98-7a94-41ff-a4ea-6ff989a98340,EMP56855,Christiane Gérard,pharmacien_adjoint,2024-01-29,09:00,13:00,0,4,False,True,,False,PHARM6945,4,2024
b50d605a-8fde-4bf4-8834-5ad47bd66bbe,EMP56855,Christiane Gérard,pharmacien_adjoint,2024-01-30,22:00,06:00,30,8,True,True,,False,PHARM6945,4,2024
18db8afe-3290-4473-9f80-d898d9a182f5,EMP56855,Christiane Gérard,pharmacien_adjoint,2024-02-01,08:00,14:00,30,6,False,True,,True,PHARM6945,4,2024
78fc9d11-355c-4b47-944a-adaf91f14c44,EMP56855,Christiane Gérard,pharmacien_adjoint,2024-02-02,12:00,16:00,0,4,False,True,,True,PHARM6945,4,2024
9d9ab6e8-4ad6-4af5-9147-98c7131b92ee,EMP54908,Françoise Arnould,pharmacien_adjoint,2024-01-29,10:00,16:00,30,6,False,True,,True,PHARM6945,4,2024
406a8f61-8aa3-44b4-b1a0-2f265cea40fe,EMP54908,Françoise Arnould,pharmacien_adjoint,2024-01-30,09:00,13:00,0,4,False,True,,True,PHARM6945,4,2024
9ca8a8ca-0625-4128-af31-1583bf725d3e,EMP54908,Françoise Arnould,pharmacien_adjoint,2024-01-31,22:00,06:00,30,8,True,True,,True,PHARM6945,4,2024
28f60d6e-9645-4931-af35-f2df124886e7,EMP54908,Françoise Arnould,pharmacien_adjoint,2024-02-01,10:00,16:00,30,6,False,True,,True,PHARM6945,4,2024
ba7b0b53-c6bf-48dd-abbd-aeff40683864,EMP54908,Françoise Arnould,pharmacien_adjoint,2024-02-02,10:00,14:00,0,4,False,True,,True,PHARM6945,4,2024
130b46e1-dff9-4008-bad5-8ffcc710ab02,EMP13704,Nathalie Martin,pharmacien_adjoint,2024-01-29,10:00,18:00,30,8,False,True,,False,PHARM6945,4,2024
1bb967e5-c437-4d55-bb33-586fe9657284,EMP13704,Nathalie Martin,pharmacien_adjoint,2024-01-31,09:00,13:00,0,4,False,True,,False,PHARM6945,4,2024
7c6ba743-d140-491f-8fad-bb576866eaa7,EMP13704,Nathalie Martin,pharmacien_adjoint,2024-02-02,22:00,06:00,30,8,True,True,,False,PHARM6945,4,2024
0386faa4-6341-4ab6-ba0f-ffc0a1b5bbd4,EMP57775,Olivier Fabre,préparateur,2024-01-29,22:00,06:00,30,8,True,False,exceeds_daily_max,False,PHARM6945,4,2024
3530e012-c51d-438d-a563-1b9ff737eb2e,EMP57775,Olivier Fabre,préparateur,2024-01-31,22:00,06:00,30,8,True,False,no_break,False,PHARM6945,4,2024
94ba9880-878a-48ab-9d95-cdae2d54a6da,EMP57775,Olivier Fabre,préparateur,2024-02-01,11:00,15:00,0,4,False,False,exceeds_daily_max,True,PHARM6945,4,2024
fa2fe6ae-ec2f-403d-baa5-a0585ef018a8,EMP57775,Olivier Fabre,préparateur,2024-02-02,08:00,12:00,0,4,False,False,exceeds_daily_max,True,PHARM6945,4,2024
ffa66bb6-bdae-4bf8-ab64-76574d8017ec,EMP98782,Pierre Blanc,préparateur,2024-01-29,08:00,14:00,30,6,False,False,night_shift_too_long,True,PHARM6945,4,2024
6a205034-9a9e-408b-a7f5-b0caec1fa325,EMP98782,Pierre Blanc,préparateur,2024-01-30,22:00,06:00,30,8,True,False,no_break,False,PHARM6945,4,2024
fee34c82-370c-4381-b7e8-a8666d4d747b,EMP98782,Pierre Blanc,préparateur,2024-01-31,09:00,18:00,30,9,False,False,exceeds_daily_max,False,PHARM6945,4,2024
a18def41-cad8-444b-8e50-e3e913c8cdf8,EMP98782,Pierre Blanc,préparateur,2024-02-02,10:00,18:00,30,8,False,False,insufficient_rest,True,PHARM6945,4,2024
2b30fa59-7ffd-4727-9ead-f9be3aaa95a7,EMP91325,Jean Delacroix,préparateur,2024-01-29,08:00,12:00,0,4,False,True,,False,PHARM6945,4,2024
295a6916-e7f2-4e52-8ec7-5dc331e87cd8,EMP91325,Jean Delacroix,préparateur,2024-01-30,11:00,19:00,30,8,False,True,,False,PHARM6945,4,2024
a6be6ede-f439-45b9-ba23-a0f6378625d5,EMP91325,Jean Delacroix,préparateur,2024-01-31,09:00,13:00,0,4,False,True,,False,PHARM6945,4,2024
7a387943-3906-409c-87eb-6e2b251cfe07,EMP91325,Jean Delacroix,préparateur,2024-02-01,08:00,14:00,30,6,False,True,,False,PHARM6945,4,2024
817b2ce9-1f8e-407c-8a79-c137a716637e,EMP91325,Jean Delacroix,préparateur,2024-02-02,11:00,19:00,30,8,False,True,,False,PHARM6945,4,2024
89b201c7-b575-406b-9a0e-f0eb1765eff2,EMP16128,Pascale Roux,préparateur,2024-01-29,11:00,19:00,30,8,False,True,,True,PHARM6945,4,2024
f29cb0bb-0d4e-416c-9d85-2ccbce196847,EMP16128,Pascale Roux,préparateur,2024-01-30,12:00,20:00,30,8,False,True,,True,PHARM6945,4,2024
6db15838-4334-4a42-bd2b-8969174ba826,EMP16128,Pascale Roux,préparateur,2024-01-31,22:00,06:00,30,8,True,True,,True,PHARM6945,4,2024
a74fae81-4cbd-419c-8821-0df8dc739299,EMP16128,Pascale Roux,préparateur,2024-02-01,22:00,06:00,30,8,True,True,,True,PHARM6945,4,2024
37c25224-049c-4780-b07a-a8e8927321b1,EMP16128,Pascale Roux,préparateur,2024-02-02,22:00,06:00,30,8,True,True,,True,PHARM6945,4,2024
ebb2a1a0-90be-4ee3-aded-28a1fbf3f4d5,EMP73176,Jacques Renaud,employé_rayon,2024-01-29,09:00,15:00,30,6,False,True,,False,PHARM6945,4,2024
3f50c9f8-75ff-4df0-baf9-89c0d9fb1ff8,EMP73176,Jacques Renaud,employé_rayon,2024-01-30,22:00,06:00,30,8,True,True,,False,PHARM6945,4,2024
f8ac2829-c90c-4989-9ceb-7ae0874d185f,EMP73176,Jacques Renaud,employé_rayon,2024-01-31,22:00,06:00,30,8,True,True,,False,PHARM6945,4,2024
b91516d8-a681-4833-bc53-73b317802abf,EMP73176,Jacques Renaud,employé_rayon,2024-02-01,12:00,20:00,30,8,False,True,,True,PHARM6945,4,2024
dd78aeec-be01-46d9-9dbc-2ca00f4ea8a6,EMP73176,Jacques Renaud,employé_rayon,2024-02-02,09:00,15:00,30,6,False,True,,True,PHARM6945,4,2024
066583d1-ab94-482b-9e80-3ec622cb229f,EMP24039,Stéphanie Simon,employé_rayon,2024-01-29,12:00,16:00,0,4,False,True,,True,PHARM6945,4,2024
c5bbb1d1-29db-4f00-9241-f11208af1936,EMP24039,Stéphanie Simon,employé_rayon,2024-01-31,11:00,19:00,30,8,False,True,,True,PHARM6945,4,2024
6ad59c36-60d2-48c6-9775-81c763bceb00,EMP24039,Stéphanie Simon,employé_rayon,2024-02-02,12:00,20:00,30,8,False,True,,True,PHARM6945,4,2024
486d13ad-66bd-4600-aff4-01033cf24064,EMP11451,Valérie Rousseau,préparateur,2024-01-29,08:00,14:00,30,6,False,True,,False,PHARM6945,4,2024
16b519c3-e761-4f86-8977-e73625f10fec,EMP11451,Valérie Rousseau,préparateur,2024-01-30,08:00,14:00,30,6,False,True,,True,PHARM6945,4,2024
73d082fb-b4d0-4aa4-9d04-04fe330b23e4,EMP11451,Valérie Rousseau,préparateur,2024-02-01,08:00,12:00,0,4,False,True,,True,PHARM6945,4,2024
286b879d-0d76-463e-b956-3dec291221d8,EMP11451,Valérie Rousseau,préparateur,2024-02-02,11:00,15:00,0,4,False,True,,False,PHARM6945,4,2024
2ef7f9ba-a9b2-4123-90e9-3d3d57c199cf,EMP48344,André Bernard,pharmacien_adjoint,2024-01-29,08:00,14:00,30,6,False,True,,False,PHARM6945,4,2024
09f8ab51-f45a-4ccd-b523-35534e86adbc,EMP48344,André Bernard,pharmacien_adjoint,2024-01-30,09:00,17:00,30,8,False,True,,True,PHARM6945,4,2024
82c9bbde-44cf-45af-be9e-eda8a27f2cf0,EMP48344,André Bernard,pharmacien_adjoint,2024-01-31,09:00,13:00,0,4,False,True,,True,PHARM6945,4,2024
d46f3aff-49a1-44e8-8f8a-f2457b301f72,EMP48344,André Bernard,pharmacien_adjoint,2024-02-02,12:00,16:00,0,4,False,True,,True,PHARM6945,4,2024
92b780f7-1fe0-45b2-aff1-194efa1d7390,EMP37130,Irène Simon,employé_rayon,2024-01-29,10:00,18:00,30,8,False,True,,True,PHARM6945,4,2024
3a454878-c6f2-41bd-bf83-b60a90d936ae,EMP37130,Irène Simon,employé_rayon,2024-01-30,10:00,16:00,30,6,False,True,,True,PHARM6945,4,2024
4e3d4824-69c7-4b01-83f2-ccfb306f7df4,EMP37130,Irène Simon,employé_rayon,2024-02-01,22:00,06:00,30,8,True,True,,False,PHARM6945,4,2024
ca04ee52-6f9d-420f-a796-930394c7a704,EMP69057,Valérie Michel,employé_rayon,2024-01-30,08:00,12:00,0,4,False,True,,False,PHARM6945,4,2024
441e88fa-1f63-4605-a240-5a841efbaac4,EMP69057,Valérie Michel,employé_rayon,2024-01-31,09:00,13:00,0,4,False,True,,False,PHARM6945,4,2024
4e612789-ef29-487e-86c5-09272a1686c0,EMP69057,Valérie Michel,employé_rayon,2024-02-01,11:00,19:00,30,8,False,True,,True,PHARM6945,4,2024
639c8266-c6fb-44a8-b32e-fafa1bd260c8,EMP69057,Valérie Michel,employé_rayon,2024-02-02,12:00,16:00,0,4,False,True,,False,PHARM6945,4,2024
5bb8a842-8815-4412-9164-569bf1b92469,EMP70018,Pierre Rousseau,préparateur,2024-01-29,10:00,14:00,0,4,False,True,,True,PHARM6945,4,2024
e653bf60-39e2-4853-b5f4-80a8f94c0726,EMP70018,Pierre Rousseau,préparateur,2024-01-30,09:00,15:00,30,6,False,True,,False,PHARM6945,4,2024
aeba8e69-52c0-48f7-8bca-ed0af8b908f6,EMP70018,Pierre Rousseau,préparateur,2024-01-31,12:00,20:00,30,8,False,True,,False,PHARM6945,4,2024
902a9d46-0244-459a-b1b1-a033b333ce11,EMP70018,Pierre Rousseau,préparateur,2024-02-01,09:00,13:00,0,4,False,True,,False,PHARM6945,4,2024
59824dbb-6df4-4501-aef0-e80c40687384,EMP70018,Pierre Rousseau,préparateur,2024-02-02,09:00,17:00,30,8,False,True,,False,PHARM6945,4,2024
6b6cf401-46d3-4064-9cc7-aba0afeff5c3,EMP34081,Isabelle Bernier,pharmacien_titulaire,2024-01-29,11:00,19:00,30,8,False,False,night_shift_too_long,False,PHARM6945,4,2024
ef086068-4bef-4a52-ad9b-19b603bb10f4,EMP34081,Isabelle Bernier,pharmacien_titulaire,2024-01-31,10:00,16:00,30,6,False,False,exceeds_daily_max,True,PHARM6945,4,2024
647f893d-1758-4f65-a115-a07583b94013,EMP34081,Isabelle Bernier,pharmacien_titulaire,2024-02-01,10:00,18:00,30,8,False,False,no_break,True,PHARM6945,4,2024
5dbc1e1c-7bc0-422b-80d7-8f97c8d2497a,EMP34081,Isabelle Bernier,pharmacien_titulaire,2024-02-02,12:00,20:00,30,8,False,False,exceeds_daily_max,False,PHARM6945,4,2024
e46833dd-7300-4416-9d61-6a00b2b87f68,EMP75855,Françoise Girard,préparateur,2024-01-29,12:00,18:00,30,6,False,True,,False,PHARM6945,4,2024
d179ec62-95a8-4e3f-bbd6-e446630ac6b1,EMP75855,Françoise Girard,préparateur,2024-01-30,08:00,14:00,30,6,False,True,,True,PHARM6945,4,2024
2f303e63-c864-49bc-a9a5-2313a50f8418,EMP75855,Françoise Girard,préparateur,2024-01-31,08:00,14:00,30,6,False,True,,False,PHARM6945,4,2024
4eddbe41-dca7-41ea-b825-19adffca2880,EMP75855,Françoise Girard,préparateur,2024-02-01,22:00,06:00,30,8,True,True,,True,PHARM6945,4,2024
d488a1ec-4fa0-4f06-9a9c-8a726ec86453,EMP75855,Françoise Girard,préparateur,2024-02-02,10:00,16:00,30,6,False,True,,False,PHARM6945,4,2024
faa123f5-e2a0-40ed-ac8f-18453ccc8dcd,EMP95294,Martine Roux,pharmacien_adjoint,2024-01-29,10:00,16:00,30,6,False,True,,False,PHARM6945,4,2024
57ed3b73-02f8-4416-b2a2-d6d19667164e,EMP95294,Martine Roux,pharmacien_adjoint,2024-01-30,12:00,18:00,30,6,False,True,,False,PHARM6945,4,2024
64a3024d-e344-487b-b011-7023039c9c4c,EMP95294,Martine Roux,pharmacien_adjoint,2024-01-31,08:00,16:00,30,8,False,True,,False,PHARM6945,4,2024
f388f20d-dc54-457e-9ae4-622fe62cdaf2,EMP95294,Martine Roux,pharmacien_adjoint,2024-02-02,10:00,16:00,30,6,False,True,,True,PHARM6945,4,2024
7bc7e37b-4d13-49c3-a940-0ea710621040,EMP14516,Catherine Rousseau,pharmacien_titulaire,2024-01-29,11:00,17:00,30,6,False,True,,True,PHARM6945,4,2024
810e6340-6765-4bd6-bdad-565c8b6d5dbe,EMP14516,Catherine Rousseau,pharmacien_titulaire,2024-01-30,12:00,20:00,30,8,False,True,,False,PHARM6945,4,2024
723cafe2-d800-4b18-b57f-d1c9e45845d4,EMP14516,Catherine Rousseau,pharmacien_titulaire,2024-02-01,10:00,16:00,30,6,False,True,,False,PHARM6945,4,2024
280636cc-41ed-454a-826d-57419f434bf6,EMP21924,Christine Morin,pharmacien_titulaire,2024-01-29,08:00,12:00,0,4,False,True,,True,PHARM6945,4,2024
d571198e-2abc-4a45-be1a-dc79bb429fe0,EMP21924,Christine Morin,pharmacien_titulaire,2024-01-30,08:00,12:00,0,4,False,True,,False,PHARM6945,4,2024
2ea86478-2e2e-4bef-b694-5827fdaf6df6,EMP21924,Christine Morin,pharmacien_titulaire,2024-01-31,12:00,20:00,30,8,False,True,,True,PHARM6945,4,2024
8a595664-93c0-41c8-82f7-b2c97435336f,EMP21924,Christine Morin,pharmacien_titulaire,2024-02-01,10:00,16:00,30,6,False,True,,False,PHARM6945,4,2024
7c883d66-13e1-4d04-823d-2bd89a45be06,EMP21924,Christine Morin,pharmacien_titulaire,2024-02-02,22:00,06:00,30,8,True,True,,False,PHARM6945,4,2024
83cbfa36-8389-4423-ab6a-07156eb6ad3f,EMP21422,Thérèse Moreau,préparateur,2024-01-29,11:00,15:00,0,4,False,True,,True,PHARM6945,4,2024
0ea38f69-52ea-4c5e-aa2e-f799503ddaf1,EMP21422,Thérèse Moreau,préparateur,2024-01-30,12:00,20:00,30,8,False,True,,True,PHARM6945,4,2024
413458a1-6dee-4959-9a90-2068972168d0,EMP21422,Thérèse Moreau,préparateur,2024-01-31,22:00,06:00,30,8,True,True,,False,PHARM6945,4,2024
f7cf762d-c20f-4e99-8193-3bbb2397331f,EMP21422,Thérèse Moreau,préparateur,2024-02-02,12:00,20:00,30,8,False,True,,True,PHARM6945,4,2024
f8578e22-1c87-43ef-afe5-f5651ec4f449,EMP81452,Philippe Martin,pharmacien_titulaire,2024-01-29,10:00,19:00,30,9,False,False,insufficient_rest,True,PHARM6945,4,2024
eecbdba3-c4d4-4b76-a919-7143686dde12,EMP81452,Philippe Martin,pharmacien_titulaire,2024-01-30,08:00,17:00,30,9,False,False,no_break,True,PHARM6945,4,2024
32b469be-2729-43a1-9fd0-26575e9d0e24,EMP81452,Philippe Martin,pharmacien_titulaire,2024-01-31,22:00,06:00,30,8,True,False,no_break,True,PHARM6945,4,2024
53977eae-c961-4454-897b-fd172ad0a74c,EMP81452,Philippe Martin,pharmacien_titulaire,2024-02-01,12:00,21:00,30,9,False,False,exceeds_daily_max,True,PHARM6945,4,2024
c00ac7fc-a2bf-4f7e-8e78-0d736dac4056,EMP81452,Philippe Martin,pharmacien_titulaire,2024-02-02,11:00,19:00,30,8,False,False,no_break,False,PHARM6945,4,2024
8a4f6789-9362-42ed-8a13-5923273b4189,EMP87724,Isabelle Simon,pharmacien_adjoint,2024-01-29,10:00,16:00,30,6,False,True,,True,PHARM6945,4,2024
a2ebe2fd-9499-4fa7-9392-26bb6315870f,EMP87724,Isabelle Simon,pharmacien_adjoint,2024-01-30,22:00,06:00,30,8,True,True,,True,PHARM6945,4,2024
7383a866-54c3-4275-9cfa-4baf7589b552,EMP87724,Isabelle Simon,pharmacien_adjoint,2024-01-31,11:00,15:00,0,4,False,True,,True,PHARM6945,4,2024
3dce3158-50f4-4461-b814-7a3d8785302f,EMP87724,Isabelle Simon,pharmacien_adjoint,2024-02-02,11:00,15:00,0,4,False,True,,False,PHARM6945,4,2024
e01f8c5e-e590-4199-aa64-9fb4862dec4c,EMP62021,Paul Gaillard,pharmacien_titulaire,2024-01-29,11:00,15:00,0,4,False,True,,True,PHARM6945,4,2024
853844f6-bad3-4b58-bb1f-36a9ff9120bc,EMP62021,Paul Gaillard,pharmacien_titulaire,2024-01-30,11:00,19:00,30,8,False,True,,False,PHARM6945,4,2024
7e1da775-b9ce-4aa8-a470-f98ca9115107,EMP62021,Paul Gaillard,pharmacien_titulaire,2024-01-31,09:00,17:00,30,8,False,True,,True,PHARM6945,4,2024
28c627f7-9d4e-4f45-8db1-4d9e94e85198,EMP62021,Paul Gaillard,pharmacien_titulaire,2024-02-01,08:00,12:00,0,4,False,True,,True,PHARM6945,4,2024
0061d966-b6cb-40e0-8365-3b8bfd1db38d,EMP46402,Martine Bernard,employé_rayon,2024-01-29,12:00,18:00,30,6,False,False,night_shift_too_long,True,PHARM6945,4,2024
e92b3814-8204-4a2b-8782-1c6ec7d2de0a,EMP46402,Martine Bernard,employé_rayon,2024-01-30,08:00,16:00,30,8,False,False,insufficient_rest,True,PHARM6945,4,2024
d4255bec-d0f7-4cec-92a6-848c2a84ecef,EMP46402,Martine Bernard,employé_rayon,2024-01-31,10:00,14:00,0,4,False,False,night_shift_too_long,False,PHARM6945,4,2024
716ea04f-6bbb-4d32-a309-c6f49f22d680,EMP46402,Martine Bernard,employé_rayon,2024-02-01,12:00,20:00,30,8,False,False,night_shift_too_long,True,PHARM6945,4,2024
bef86ffc-c307-469f-9ba6-3427e126dd08,EMP46402,Martine Bernard,employé_rayon,2024-02-02,10:00,16:00,30,6,False,False,exceeds_daily_max,True,PHARM6945,4,2024
f2fb52f5-694c-494d-9714-500b86b9e357,EMP98141,Daniel Fournier,employé_rayon,2024-01-29,10:00,19:00,30,9,False,False,night_shift_too_long,True,PHARM6945,4,2024
ba49e1a6-a488-4e7a-ab60-4d9ac3cf9fa5,EMP98141,Daniel Fournier,employé_rayon,2024-01-30,10:00,14:00,0,4,False,False,night_shift_too_long,False,PHARM6945,4,2024
e24d5da7-f1bd-4252-b4a6-23e0ffd1b75e,EMP98141,Daniel Fournier,employé_rayon,2024-01-31,11:00,15:00,0,4,False,False,no_break,True,PHARM6945,4,2024
afb71071-33aa-489b-8ba3-55cc383eda3d,EMP98141,Daniel Fournier,employé_rayon,2024-02-01,22:00,06:00,30,8,True,False,no_break,False,PHARM6945,4,2024
0a8126fc-3cbd-40db-90fa-5be058275788,EMP98141,Daniel Fournier,employé_rayon,2024-02-02,12:00,16:00,0,4,False,False,night_shift_too_long,False,PHARM6945,4,2024
70978fa0-add9-4e20-90d0-bb02b939d5f3,EMP99430,Nathalie Arnould,employé_rayon,2024-01-29,22:00,06:00,30,8,True,True,,True,PHARM6945,4,2024
7dd09402-c7ee-44fd-b61c-b4f64c6fd221,EMP99430,Nathalie Arnould,employé_rayon,2024-01-31,10:00,16:00,30,6,False,True,,False,PHARM6945,4,2024
a4b49f28-d1d0-477f-b6b0-e5166f40d489,EMP99430,Nathalie Arnould,employé_rayon,2024-02-01,22:00,06:00,30,8,True,True,,True,PHARM6945,4,2024
0798ce2f-2eeb-4abc-a438-5bcd99a80d83,EMP99430,Nathalie Arnould,employé_rayon,2024-02-02,10:00,18:00,30,8,False,True,,False,PHARM6945,4,2024
4d7eca62-1b31-4198-9159-a18a4d555175,EMP35555,Monique Fabre,pharmacien_titulaire,2024-01-29,12:00,16:00,0,4,False,False,exceeds_daily_max,True,PHARM6945,4,2024
28df82d1-da44-449f-8adb-01b7ffab924c,EMP35555,Monique Fabre,pharmacien_titulaire,2024-01-30,22:00,06:00,30,8,True,False,no_break,True,PHARM6945,4,2024
b1f5b446-b059-42e3-818a-2e7ccd71b292,EMP35555,Monique Fabre,pharmacien_titulaire,2024-01-31,22:00,06:00,30,8,True,False,exceeds_daily_max,False,PHARM6945,4,2024
ccd89e1f-c01a-4b98-999a-db22f89fd1f4,EMP35555,Monique Fabre,pharmacien_titulaire,2024-02-01,12:00,21:00,30,9,False,False,night_shift_too_long,False,PHARM6945,4,2024
541830d2-b454-4f7b-9760-d7ab5617de86,EMP35555,Monique Fabre,pharmacien_titulaire,2024-02-02,08:00,12:00,0,4,False,False,no_break,True,PHARM6945,4,2024
a072094b-d27b-4e84-bdf5-c89a7dc1d40c,EMP80460,Christian Michel,pharmacien_adjoint,2024-01-29,08:00,16:00,30,8,False,True,,True,PHARM6945,4,2024
686b7979-85cd-44fb-ae92-d87354bda747,EMP80460,Christian Michel,pharmacien_adjoint,2024-01-30,09:00,15:00,30,6,False,True,,True,PHARM6945,4,2024
9e1452b2-a3cb-4482-ae1c-dd4202a48f2c,EMP80460,Christian Michel,pharmacien_adjoint,2024-02-01,12:00,16:00,0,4,False,True,,True,PHARM6945,4,2024
fcdd430d-0118-4205-8f3c-6dcec89ff408,EMP98895,Florence Poulain,pharmacien_titulaire,2024-01-29,10:00,18:00,30,8,False,True,,False,PHARM6945,4,2024
114a12c5-d7a0-4f9a-b2a1-8dd61ec8e2c5,EMP98895,Florence Poulain,pharmacien_titulaire,2024-01-30,22:00,06:00,30,8,True,True,,True,PHARM6945,4,2024
22193a6d-70a9-4039-8f01-ceb4472ca9de,EMP98895,Florence Poulain,pharmacien_titulaire,2024-01-31,12:00,20:00,30,8,False,True,,False,PHARM6945,4,2024
778e3176-5393-4725-b9d7-ad81c7a943c1,EMP98895,Florence Poulain,pharmacien_titulaire,2024-02-01,22:00,06:00,30,8,True,True,,True,PHARM6945,4,2024
4365f0fd-5a0a-48df-b2bc-442199bc5fe7,EMP98895,Florence Poulain,pharmacien_titulaire,2024-02-02,22:00,06:00,30,8,True,True,,True,PHARM6945,4,2024
793d4139-790b-4707-8cac-be405543b1b8,EMP12909,Michèle Andre,préparateur,2024-01-29,09:00,13:00,0,4,False,True,,False,PHARM6945,4,2024
7165dc53-a4e9-4794-975d-e79350015b01,EMP12909,Michèle Andre,préparateur,2024-01-31,08:00,14:00,30,6,False,True,,True,PHARM6945,4,2024
6a450502-14f7-4af2-9691-377374ccb2cc,EMP12909,Michèle Andre,préparateur,2024-02-01,22:00,06:00,30,8,True,True,,False,PHARM6945,4,2024
6caabf10-2f38-4350-b914-04ff54875e87,EMP12909,Michèle Andre,préparateur,2024-02-02,11:00,17:00,30,6,False,True,,True,PHARM6945,4,2024
94d6edda-9747-4807-9d5d-942bad015356,EMP72160,Irène Bernard,pharmacien_titulaire,2024-01-30,12:00,18:00,30,6,False,True,,True,PHARM6945,4,2024
247da511-1d3f-4a6c-af4e-10c764499387,EMP72160,Irène Bernard,pharmacien_titulaire,2024-02-01,22:00,06:00,30,8,True,True,,False,PHARM6945,4,2024
68811898-caa1-4828-96d9-25889f072c80,EMP72160,Irène Bernard,pharmacien_titulaire,2024-02-02,09:00,15:00,30,6,False,True,,False,PHARM6945,4,2024
e6ad5f83-d793-40db-bdd9-7912abfcef52,EMP92167,Sophie Fournier,stagiaire,2024-01-29,11:00,19:00,30,8,False,True,,False,PHARM6945,4,2024
a6f02c3e-ccd9-484d-91e9-0fcfae3db15b,EMP92167,Sophie Fournier,stagiaire,2024-01-30,11:00,19:00,30,8,False,True,,True,PHARM6945,4,2024
04a885c8-9288-4175-9155-bfe4d2a9c462,EMP92167,Sophie Fournier,stagiaire,2024-01-31,09:00,15:00,30,6,False,True,,True,PHARM6945,4,2024
aa18e10a-6049-4805-ae80-977064306bfd,EMP92167,Sophie Fournier,stagiaire,2024-02-02,22:00,06:00,30,8,True,True,,False,PHARM6945,4,2024
114ecad8-67d0-4685-b0b3-dd129cd4e973,EMP87098,Laurent Leclerc,pharmacien_titulaire,2024-01-29,12:00,16:00,0,4,False,True,,False,PHARM6945,4,2024
5e225765-f513-400d-9ce2-4895a8d736ef,EMP87098,Laurent Leclerc,pharmacien_titulaire,2024-01-30,10:00,14:00,0,4,False,True,,False,PHARM6945,4,2024
